Devices
2000
,,pelvis - accel,,,pelvis - gyro,,,pelvis - mag,,,pelvis - Global Angle,,,pelvis - HighG,,,tibia - accel,,,tibia - gyro,,,tibia - mag,,,tibia - Global Angle,,,tibia - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
394,11,9516.33,-1947.99,-170.81,1.06914,1.11581,-0.700061,1.86967e-05,-2.13809e-05,-1.63757e-05,0,0,0,0,0,0,9069.37,-1066.27,3537.36,0.00844426,0.602498,-0.208964,0,0,0,0,0,0,0,0,0
394,12,9506.64,-1919.05,-173.671,1.03969,1.13826,-0.753363,1.86363e-05,-2.1424e-05,-1.64533e-05,0,0,0,0,0,0,9055.76,-1058.12,3535.73,-0.06102,0.512273,-0.208647,0,0,0,0,0,0,0,0,0
394,13,9547.55,-1922.5,-181.972,0.911308,1.12695,-0.741481,1.86216e-05,-2.14044e-05,-1.64625e-05,0,0,0,0,0,0,9064.15,-1067.69,3529.7,0.0444261,0.519799,-0.283991,0,0,0,0,0,0,0,0,0
394,14,9581.75,-1934.28,-190.068,0.80687,1.10505,-0.73224,1.8612e-05,-2.13777e-05,-1.64639e-05,0,0,0,0,0,0,9072.67,-1079.08,3527.31,0.126866,0.514314,-0.326494,0,0,0,0,0,0,0,0,0
394,15,9592.47,-1975.2,-197.449,0.786238,1.04606,-0.73224,1.86207e-05,-2.1326e-05,-1.6438e-05,0,0,0,0,0,0,9081.62,-1096.83,3537.64,0.128783,0.463293,-0.254055,0,0,0,0,0,0,0,0,0
394,16,9590.59,-1993.64,-194.894,0.779397,1.03694,-0.710312,1.86293e-05,-2.12743e-05,-1.64121e-05,0,0,0,0,0,0,9087.04,-1102.88,3546.22,0.102976,0.388745,-0.161872,0,0,0,0,0,0,0,0,0
394,17,9572.96,-1983.98,-179.92,0.789794,1.09015,-0.660975,1.86379e-05,-2.12226e-05,-1.63863e-05,0,0,0,0,0,0,9088.05,-1094.29,3552.62,0.0425123,0.284786,-0.0450079,0,0,0,0,0,0,0,0,0
394,18,9564.88,-1958.24,-183.676,1.04737,1.00861,-0.563894,1.86465e-05,-2.11708e-05,-1.63604e-05,0,0,0,0,0,0,9106.87,-1083.85,3540.23,0.0139736,0.342723,-0.0544897,0,0,0,0,0,0,0,0,0
394,19,9561.57,-1924.46,-196.798,1.42853,0.859703,-0.442941,1.86551e-05,-2.11191e-05,-1.63346e-05,0,0,0,0,0,0,9134.59,-1072.49,3518.46,0.00139736,0.481608,-0.127144,0,0,0,0,0,0,0,0,0
395,0,9558.17,-1958.85,-206.297,1.35725,0.880687,-0.421058,1.86638e-05,-2.10674e-05,-1.63087e-05,0,0,0,0,0,0,9138.83,-1069.52,3513.6,0.0796652,0.58413,-0.209565,0,0,0,0,0,0,0,0,0
395,1,9555.47,-1995.26,-210.657,1.21362,0.933801,-0.422487,1.86724e-05,-2.10157e-05,-1.62828e-05,0,0,0,0,0,0,9135.6,-1069.99,3513.27,0.167153,0.666168,-0.280185,0,0,0,0,0,0,0,0,0
395,2,9558.41,-1979.63,-177.53,0.943648,1.07406,-0.511343,1.8681e-05,-2.0964e-05,-1.6257e-05,0,0,0,0,0,0,9096,-1089.62,3532.22,0.23756,0.620698,-0.246633,0,0,0,0,0,0,0,0,0
395,3,9554.97,-1968.47,-165.349,0.746332,1.14984,-0.531947,1.86896e-05,-2.09122e-05,-1.62311e-05,0,0,0,0,0,0,9079.23,-1103.62,3540.04,0.296049,0.574971,-0.224227,0,0,0,0,0,0,0,0,0
395,4,9538.79,-1966.23,-195.06,0.694331,1.09664,-0.416047,1.86982e-05,-2.08605e-05,-1.62053e-05,0,0,0,0,0,0,9108.11,-1106.39,3525.59,0.330702,0.528729,-0.224113,0,0,0,0,0,0,0,0,0
395,5,9570.09,-1974.77,-212.274,0.655454,1.10916,-0.409027,1.87069e-05,-2.08088e-05,-1.61794e-05,0,0,0,0,0,0,9115.88,-1102.59,3527.56,0.326366,0.540911,-0.191329,0,0,0,0,0,0,0,0,0
395,6,9639.39,-1991.93,-219.492,0.627074,1.17424,-0.489113,1.87155e-05,-2.07571e-05,-1.61535e-05,0,0,0,0,0,0,9106.76,-1093.55,3542.66,0.290839,0.599831,-0.132409,0,0,0,0,0,0,0,0,0
395,7,9648.99,-1966.29,-190.517,0.842646,1.20257,-0.548053,1.87241e-05,-2.07054e-05,-1.61277e-05,0,0,0,0,0,0,9107.87,-1077.96,3542.32,0.24749,0.638429,-0.130713,0,0,0,0,0,0,0,0,0
395,8,9641.53,-1928.42,-151.201,1.12792,1.2204,-0.600952,1.87327e-05,-2.06536e-05,-1.61018e-05,0,0,0,0,0,0,9111.91,-1060.49,3537.58,0.201907,0.67122,-0.145367,0,0,0,0,0,0,0,0,0
395,9,9557.76,-1932.79,-198.162,1.06048,1.16067,-0.486699,1.87413e-05,-2.06019e-05,-1.6076e-05,0,0,0,0,0,0,9122.11,-1063.27,3526.31,0.239409,0.719323,-0.358982,0,0,0,0,0,0,0,0,0
395,10,9510.79,-1933.91,-235.408,0.997269,1.11224,-0.44148,1.8755e-05,-2.05535e-05,-1.60601e-05,0,0,0,0,0,0,9129.38,-1066.76,3524,0.267724,0.782974,-0.527135,0,0,0,0,0,0,0,0,0
395,11,9592.56,-1923.65,-238.654,0.948824,1.10332,-0.637882,1.87862e-05,-2.05169e-05,-1.60794e-05,0,0,0,0,0,0,9126.36,-1072.7,3553,0.263888,0.901041,-0.53617,0,0,0,0,0,0,0,0,0
395,12,9639.76,-1914.03,-215.052,0.906324,1.16802,-0.744629,1.88188e-05,-2.04812e-05,-1.61016e-05,0,0,0,0,0,0,9120.54,-1071.18,3563.45,0.224391,0.896453,-0.505968,0,0,0,0,0,0,0,0,0
395,13,9643.76,-1905.19,-157.889,0.871258,1.32476,-0.739305,1.88533e-05,-2.04467e-05,-1.61275e-05,0,0,0,0,0,0,9111.23,-1060.33,3550.73,0.140318,0.738546,-0.426719,0,0,0,0,0,0,0,0,0
395,14,9616.08,-1915.2,-160.436,0.857586,1.36554,-0.714153,1.88878e-05,-2.04122e-05,-1.61533e-05,0,0,0,0,0,0,9099.56,-1072.03,3532.09,0.0930661,0.684714,-0.420869,0,0,0,0,0,0,0,0,0
395,15,9572.57,-1934.65,-192.839,0.854611,1.34832,-0.679087,1.89223e-05,-2.03777e-05,-1.61792e-05,0,0,0,0,0,0,9086.72,-1095.01,3510.49,0.0642246,0.682921,-0.45172,0,0,0,0,0,0,0,0,0
395,16,9551.35,-1940.35,-201.066,1.05857,1.28606,-0.585652,1.89567e-05,-2.03433e-05,-1.62051e-05,0,0,0,0,0,0,9089.13,-1088.94,3520.13,0.151218,0.594733,-0.584402,0,0,0,0,0,0,0,0,0
395,17,9532.83,-1947.12,-203.657,1.24164,1.21418,-0.488155,1.89912e-05,-2.03088e-05,-1.62309e-05,0,0,0,0,0,0,9091.94,-1080.42,3532.2,0.242541,0.510335,-0.695789,0,0,0,0,0,0,0,0,0
395,18,9513.69,-1976.22,-185.331,1.05063,1.11047,-0.416532,1.90257e-05,-2.02743e-05,-1.62568e-05,0,0,0,0,0,0,9082.65,-1081.46,3532.48,0.252666,0.54265,-0.534987,0,0,0,0,0,0,0,0,0
395,19,9515.15,-1995.83,-189.134,0.887474,1.05202,-0.379723,1.90602e-05,-2.02398e-05,-1.62826e-05,0,0,0,0,0,0,9079.87,-1085.78,3528.58,0.265216,0.59017,-0.396107,0,0,0,0,0,0,0,0,0
396,0,9557.83,-1996.48,-237.196,0.780029,1.08409,-0.412542,1.90947e-05,-2.02053e-05,-1.63085e-05,0,0,0,0,0,0,9090.1,-1096.66,3516.34,0.282616,0.668102,-0.301069,0,0,0,0,0,0,0,0,0
396,1,9591.44,-2008.45,-258.434,0.80854,1.1369,-0.485564,1.91291e-05,-2.01709e-05,-1.63344e-05,0,0,0,0,0,0,9105.23,-1082.26,3510.24,0.309601,0.711958,-0.283505,0,0,0,0,0,0,0,0,0
396,2,9617.81,-2029.47,-258.213,0.945815,1.20629,-0.590748,1.91636e-05,-2.01364e-05,-1.63602e-05,0,0,0,0,0,0,9124.26,-1047.63,3509.05,0.344254,0.728552,-0.327919,0,0,0,0,0,0,0,0,0
396,3,9602.89,-2015.25,-249.242,0.975171,1.25013,-0.687898,1.91981e-05,-2.01019e-05,-1.63861e-05,0,0,0,0,0,0,9153.07,-1076.79,3520.68,0.275132,0.81526,-0.329429,0,0,0,0,0,0,0,0,0
396,4,9576.19,-1990.95,-237.771,0.973693,1.28667,-0.782753,1.92326e-05,-2.00674e-05,-1.64119e-05,0,0,0,0,0,0,9184.67,-1124.17,3535.96,0.176361,0.921999,-0.31868,0,0,0,0,0,0,0,0,0
396,5,9571.07,-1976.84,-217.499,0.945287,1.34793,-0.649148,1.92671e-05,-2.00329e-05,-1.64378e-05,0,0,0,0,0,0,9158.54,-1134.59,3535.92,0.145805,0.844499,-0.284027,0,0,0,0,0,0,0,0,0
396,6,9574.19,-1962.36,-202.284,0.935486,1.3813,-0.541391,1.93017e-05,-1.99991e-05,-1.64637e-05,0,0,0,0,0,0,9138.57,-1134.21,3537.53,0.164574,0.777723,-0.273679,0,0,0,0,0,0,0,0,0
396,7,9606.17,-1946.58,-204.766,0.990808,1.31709,-0.524096,1.93369e-05,-1.99675e-05,-1.64895e-05,0,0,0,0,0,0,9140.12,-1096.01,3544.97,0.355976,0.748484,-0.348399,0,0,0,0,0,0,0,0,0
396,8,9596.85,-1947.22,-194.629,0.978081,1.27319,-0.577596,1.93756e-05,-1.995e-05,-1.65154e-05,0,0,0,0,0,0,9131.58,-1065.83,3534.63,0.45943,0.670746,-0.386919,0,0,0,0,0,0,0,0,0
396,9,9535.91,-1968.36,-168.721,0.880291,1.25467,-0.719589,1.94187e-05,-1.995e-05,-1.65412e-05,0,0,0,0,0,0,9110.43,-1045.66,3502.08,0.45295,0.532384,-0.380188,0,0,0,0,0,0,0,0,0
396,10,9521.35,-1981.09,-165.329,0.836174,1.15532,-0.69416,1.94618e-05,-1.995e-05,-1.65671e-05,0,0,0,0,0,0,9098.09,-1040.12,3523.75,0.460589,0.501428,-0.354843,0,0,0,0,0,0,0,0,0
396,11,9530,-1989.61,-173.195,0.818894,1.01556,-0.58502,1.95049e-05,-1.995e-05,-1.6593e-05,0,0,0,0,0,0,9090.15,-1041.91,3572.53,0.475287,0.524174,-0.32019,0,0,0,0,0,0,0,0,0
396,12,9556.42,-1971.89,-165.821,0.882811,1.09354,-0.638731,1.9548e-05,-1.995e-05,-1.66188e-05,0,0,0,0,0,0,9156.02,-1076.58,3545.94,0.406992,0.512758,-0.335903,0,0,0,0,0,0,0,0,0
396,13,9583.08,-1955.16,-158.424,0.936959,1.19413,-0.698151,1.95911e-05,-1.995e-05,-1.66447e-05,0,0,0,0,0,0,9212.05,-1112.45,3513.03,0.325512,0.504517,-0.356131,0,0,0,0,0,0,0,0,0
396,14,9593.97,-1972.6,-166.092,0.831761,1.25781,-0.640399,1.96342e-05,-1.995e-05,-1.66705e-05,0,0,0,0,0,0,9115.59,-1124.94,3504.93,0.221554,0.555844,-0.362125,0,0,0,0,0,0,0,0,0
396,15,9595.15,-1991.39,-163.119,0.751031,1.26908,-0.638098,1.96773e-05,-1.995e-05,-1.66964e-05,0,0,0,0,0,0,9049.18,-1122.19,3506.51,0.127258,0.642152,-0.385446,0,0,0,0,0,0,0,0,0
396,16,9576.92,-2012.88,-138.867,0.719235,1.17553,-0.746698,1.97204e-05,-1.995e-05,-1.67223e-05,0,0,0,0,0,0,9042.88,-1088.96,3527.42,0.0522881,0.798425,-0.443424,0,0,0,0,0,0,0,0,0
396,17,9582.97,-2027.32,-143.787,0.823877,1.17179,-0.726397,1.97635e-05,-1.995e-05,-1.67481e-05,0,0,0,0,0,0,9064.72,-1063.03,3534.98,0.078192,0.850123,-0.344817,0,0,0,0,0,0,0,0,0
396,18,9608.42,-2036.1,-172.043,1.03767,1.23992,-0.602972,1.98066e-05,-1.995e-05,-1.6774e-05,0,0,0,0,0,0,9109.06,-1042.95,3531.84,0.184795,0.818161,-0.120941,0,0,0,0,0,0,0,0,0
396,19,9601.48,-2007.55,-199.473,1.04522,1.23223,-0.604714,1.98497e-05,-1.995e-05,-1.67998e-05,0,0,0,0,0,0,9126.22,-1060.18,3522.99,0.270175,0.849389,-0.15534,0,0,0,0,0,0,0,0,0
397,0,9585.29,-1968.31,-226.666,0.993835,1.20289,-0.642216,1.98928e-05,-1.995e-05,-1.68257e-05,0,0,0,0,0,0,9135.62,-1088.06,3512.51,0.349493,0.898672,-0.263531,0,0,0,0,0,0,0,0,0
397,1,9549.2,-1928.15,-211.594,0.888637,1.28138,-0.572085,1.99359e-05,-1.995e-05,-1.68516e-05,0,0,0,0,0,0,9143.04,-1088.13,3553.38,0.358846,0.938002,-0.256937,0,0,0,0,0,0,0,0,0
397,2,9526.72,-1903.34,-200.101,0.796295,1.33601,-0.50838,1.9979e-05,-1.995e-05,-1.68774e-05,0,0,0,0,0,0,9145.35,-1091.2,3574.38,0.325713,0.895477,-0.264312,0,0,0,0,0,0,0,0,0
397,3,9551.9,-1932.24,-201.132,0.748947,1.30709,-0.467173,2.00221e-05,-1.995e-05,-1.69033e-05,0,0,0,0,0,0,9129.72,-1104.79,3525.83,0.143879,0.566463,-0.320576,0,0,0,0,0,0,0,0,0
397,4,9571.54,-1951.73,-202.613,0.746322,1.27657,-0.482941,2.00539e-05,-1.995e-05,-1.69201e-05,0,0,0,0,0,0,9102.97,-1095.01,3511.65,0.0321454,0.472957,-0.328174,0,0,0,0,0,0,0,0,0
397,5,9584.27,-1959.46,-204.657,0.7996,1.24406,-0.569926,2.00715e-05,-1.995e-05,-1.69255e-05,0,0,0,0,0,0,9062.3,-1056.04,3540.46,0.00803636,0.673835,-0.274941,0,0,0,0,0,0,0,0,0
397,6,9598.84,-1981.18,-197.735,0.800275,1.20805,-0.679846,2.00486e-05,-1.995e-05,-1.68986e-05,0,0,0,0,0,0,9082.91,-1031.66,3540,0.0619278,0.719184,-0.231635,0,0,0,0,0,0,0,0,0
397,7,9614.32,-2009.89,-186.331,0.774647,1.1703,-0.801233,2.00055e-05,-1.995e-05,-1.68555e-05,0,0,0,0,0,0,9134.16,-1014.59,3524.9,0.154819,0.686768,-0.193293,0,0,0,0,0,0,0,0,0
397,8,9596.96,-1996.82,-184.988,0.791941,0.98196,-0.79458,1.99624e-05,-1.995e-05,-1.68124e-05,0,0,0,0,0,0,9140.88,-1024.62,3521.35,0.201916,0.816273,-0.269495,0,0,0,0,0,0,0,0,0
397,9,9579.42,-1980.77,-183.251,0.815499,0.815587,-0.76962,1.99193e-05,-1.995e-05,-1.67693e-05,0,0,0,0,0,0,9139.65,-1040.29,3522.79,0.232002,0.933496,-0.357994,0,0,0,0,0,0,0,0,0
397,10,9593.33,-1982.63,-168.285,0.84625,0.975541,-0.726259,1.98762e-05,-1.995e-05,-1.67262e-05,0,0,0,0,0,0,9119.32,-1073.98,3552.56,0.171788,0.790539,-0.43033,0,0,0,0,0,0,0,0,0
397,11,9594.82,-1987.58,-156.559,0.901276,1.0833,-0.668941,1.98331e-05,-1.995e-05,-1.66831e-05,0,0,0,0,0,0,9096.85,-1081.47,3569.08,0.172446,0.722683,-0.469705,0,0,0,0,0,0,0,0,0
397,12,9571.49,-1998.73,-151.31,1.00485,1.08667,-0.58371,1.979e-05,-1.995e-05,-1.664e-05,0,0,0,0,0,0,9070.08,-1036.59,3559.09,0.294849,0.805029,-0.443157,0,0,0,0,0,0,0,0,0
397,13,9577.96,-1993.26,-154.448,1.01975,1.10803,-0.588422,1.97469e-05,-1.995e-05,-1.65969e-05,0,0,0,0,0,0,9067,-1051.27,3552.73,0.354522,0.845581,-0.358305,0,0,0,0,0,0,0,0,0
397,14,9608.28,-1974.51,-164.295,0.963715,1.14378,-0.665088,1.97038e-05,-1.995e-05,-1.65538e-05,0,0,0,0,0,0,9082.87,-1113.59,3549.26,0.364011,0.852698,-0.226811,0,0,0,0,0,0,0,0,0
397,15,9622.43,-1961.29,-170.93,0.935529,1.25032,-0.685278,1.96607e-05,-1.995e-05,-1.65107e-05,0,0,0,0,0,0,9097.22,-1114.76,3524.48,0.264668,0.752828,-0.16587,0,0,0,0,0,0,0,0,0
397,16,9631.95,-1949.65,-176.646,0.9153,1.37708,-0.68933,1.96176e-05,-1.995e-05,-1.64676e-05,0,0,0,0,0,0,9111.14,-1098.46,3493.62,0.134229,0.622389,-0.125087,0,0,0,0,0,0,0,0,0
397,17,9623.68,-1962.19,-181.851,0.962038,1.29528,-0.778949,1.95745e-05,-1.995e-05,-1.64245e-05,0,0,0,0,0,0,9080.79,-1074.12,3525.6,-0.00438255,0.549655,-0.255128,0,0,0,0,0,0,0,0,0
397,18,9616.62,-1970.97,-180.765,0.996377,1.21499,-0.835222,1.95314e-05,-1.995e-05,-1.63814e-05,0,0,0,0,0,0,9065.02,-1060.77,3551.38,-0.0764582,0.52204,-0.342717,0,0,0,0,0,0,0,0,0
397,19,9613.78,-1966.61,-157.66,0.987326,1.14001,-0.774783,1.94883e-05,-1.995e-05,-1.63383e-05,0,0,0,0,0,0,9100.27,-1085.9,3555.4,0.0843419,0.652342,-0.281721,0,0,0,0,0,0,0,0,0
398,0,9612.27,-1963.92,-142.712,0.973044,1.14386,-0.723535,1.94452e-05,-1.995e-05,-1.62952e-05,0,0,0,0,0,0,9122.71,-1080.31,3540.1,0.205886,0.666881,-0.202099,0,0,0,0,0,0,0,0,0
398,1,9612.43,-1963.33,-137.958,0.952225,1.24624,-0.683774,1.94021e-05,-1.995e-05,-1.62521e-05,0,0,0,0,0,0,9129.14,-1036.32,3500.63,0.278359,0.536716,-0.0991963,0,0,0,0,0,0,0,0,0
398,2,9619.45,-1984.33,-139.9,1.00355,1.36128,-0.716548,1.93561e-05,-1.99617e-05,-1.61973e-05,0,0,0,0,0,0,9129.58,-1042.31,3515.31,0.280868,0.491389,-0.153912,0,0,0,0,0,0,0,0,0
398,3,9629.9,-2016.13,-145.189,1.09094,1.48265,-0.785589,1.93086e-05,-1.99792e-05,-1.61367e-05,0,0,0,0,0,0,9127.04,-1073.28,3557.05,0.248395,0.488483,-0.287437,0,0,0,0,0,0,0,0,0
398,4,9621.99,-1992.95,-174.665,1.08055,1.49433,-0.743799,1.92573e-05,-2.00118e-05,-1.6061e-05,0,0,0,0,0,0,9136.28,-1055.55,3554.96,0.213984,0.518609,-0.18189,0,0,0,0,0,0,0,0,0
398,5,9613.55,-1962.92,-204.973,1.04663,1.47577,-0.695509,1.92056e-05,-2.00463e-05,-1.59834e-05,0,0,0,0,0,0,9143.44,-1038.23,3546.13,0.160349,0.549037,-0.0616493,0,0,0,0,0,0,0,0,0
398,6,9619.33,-1932.94,-217.758,0.922138,1.32496,-0.706052,1.91539e-05,-2.00807e-05,-1.59059e-05,0,0,0,0,0,0,9122.08,-1072.87,3527.2,-0.0451398,0.548845,-0.0629411,0,0,0,0,0,0,0,0,0
398,7,9621.75,-1916.62,-217.37,0.819101,1.17599,-0.701404,1.91022e-05,-2.01152e-05,-1.58283e-05,0,0,0,0,0,0,9115.07,-1081.61,3511.81,-0.158834,0.536772,-0.131928,0,0,0,0,0,0,0,0,0
398,8,9617.43,-1927.63,-190.637,0.758967,1.03069,-0.666376,1.90505e-05,-2.01497e-05,-1.57507e-05,0,0,0,0,0,0,9136.78,-1038.57,3503.52,-0.0889381,0.500939,-0.336306,0,0,0,0,0,0,0,0,0
398,9,9601.52,-1932.24,-181.923,0.743781,1.00794,-0.607508,1.89987e-05,-2.01842e-05,-1.56731e-05,0,0,0,0,0,0,9156.04,-1011.13,3491.45,0.000392164,0.431854,-0.426629,0,0,0,0,0,0,0,0,0
398,10,9576.35,-1931.73,-187.623,0.764556,1.08323,-0.529568,1.8947e-05,-2.02187e-05,-1.55955e-05,0,0,0,0,0,0,9173.34,-996.188,3476.36,0.10527,0.336168,-0.42571,0,0,0,0,0,0,0,0,0
398,11,9577.91,-1938.67,-219.971,0.779711,1.13592,-0.618855,1.88953e-05,-2.02531e-05,-1.5518e-05,0,0,0,0,0,0,9142.38,-1019.83,3495.66,0.232502,0.469822,-0.395641,0,0,0,0,0,0,0,0,0
398,12,9587.1,-1947.74,-259.932,0.79326,1.18215,-0.755923,1.88436e-05,-2.02876e-05,-1.54404e-05,0,0,0,0,0,0,9097.62,-1054.49,3524.79,0.36612,0.669001,-0.357243,0,0,0,0,0,0,0,0,0
398,13,9587.94,-1955.51,-255.315,0.837778,1.14708,-0.71202,1.87919e-05,-2.03221e-05,-1.53628e-05,0,0,0,0,0,0,9092.55,-1069.2,3531.46,0.350345,0.63277,-0.231251,0,0,0,0,0,0,0,0,0
398,14,9585.91,-1954.55,-238.159,0.877765,1.12735,-0.646452,1.87401e-05,-2.03566e-05,-1.52852e-05,0,0,0,0,0,0,9089.41,-1077.24,3532.11,0.266578,0.589614,-0.161942,0,0,0,0,0,0,0,0,0
398,15,9573.87,-1923.01,-177.118,0.901895,1.16129,-0.505059,1.86884e-05,-2.03911e-05,-1.52076e-05,0,0,0,0,0,0,9093.03,-1061.95,3511.67,-0.0551653,0.522214,-0.29102,0,0,0,0,0,0,0,0,0
398,16,9575.1,-1905.83,-149.105,0.851985,1.148,-0.443069,1.86367e-05,-2.04255e-05,-1.51301e-05,0,0,0,0,0,0,9102.1,-1073.18,3519.74,-0.18572,0.473344,-0.347329,0,0,0,0,0,0,0,0,0
398,17,9592.93,-1906.61,-162.379,0.709526,1.07567,-0.48033,1.8585e-05,-2.046e-05,-1.50525e-05,0,0,0,0,0,0,9117.97,-1117.56,3563.42,-0.0772898,0.447634,-0.312676,0,0,0,0,0,0,0,0,0
398,18,9608.81,-1923.38,-158.659,0.717659,1.05599,-0.497588,1.85333e-05,-2.04945e-05,-1.49749e-05,0,0,0,0,0,0,9106.81,-1119.2,3559.05,0.0675235,0.50837,-0.278023,0,0,0,0,0,0,0,0,0
398,19,9623.71,-1948.14,-146.444,0.801088,1.06264,-0.504844,1.84815e-05,-2.0529e-05,-1.48973e-05,0,0,0,0,0,0,9082.13,-1099.45,3530.64,0.230528,0.612329,-0.24337,0,0,0,0,0,0,0,0,0
399,0,9620.38,-1921.87,-175.266,0.795555,0.991172,-0.564179,1.84794e-05,-2.05304e-05,-1.49024e-05,0,0,0,0,0,0,9113.23,-1101.08,3545.61,0.27687,0.711142,-0.224153,0,0,0,0,0,0,0,0,0
399,1,9615.31,-1892.63,-203.873,0.783492,0.917807,-0.625739,1.84859e-05,-2.0526e-05,-1.49219e-05,0,0,0,0,0,0,9147.88,-1104.14,3561.34,0.304384,0.798674,-0.225888,0,0,0,0,0,0,0,0,0
399,2,9614.49,-1890.58,-189.722,0.808143,0.907392,-0.653028,1.85118e-05,-2.05088e-05,-1.49736e-05,0,0,0,0,0,0,9155.28,-1097.25,3539.91,0.297937,0.801094,-0.379813,0,0,0,0,0,0,0,0,0
399,3,9601.59,-1900.31,-181.202,0.83905,0.929945,-0.680124,1.85377e-05,-2.04916e-05,-1.50253e-05,0,0,0,0,0,0,9160.77,-1092.98,3528.89,0.266985,0.705854,-0.469695,0,0,0,0,0,0,0,0,0
399,4,9564.51,-1933.59,-183.945,0.88247,1.01844,-0.706836,1.85635e-05,-2.04743e-05,-1.50771e-05,0,0,0,0,0,0,9162.45,-1093.96,3538.72,0.187022,0.415292,-0.431489,0,0,0,0,0,0,0,0,0
399,5,9552.84,-1957.81,-189.55,0.921249,1.13146,-0.707684,1.85894e-05,-2.04571e-05,-1.51288e-05,0,0,0,0,0,0,9168.19,-1077.47,3552.29,0.0681635,0.247807,-0.388945,0,0,0,0,0,0,0,0,0
399,6,9561.47,-1974.79,-197.442,0.956315,1.26411,-0.687842,1.86152e-05,-2.04398e-05,-1.51805e-05,0,0,0,0,0,0,9177.2,-1047.02,3568.84,-0.0818116,0.178782,-0.342928,0,0,0,0,0,0,0,0,0
399,7,9563.73,-1994.01,-182.825,0.94752,1.18338,-0.721951,1.86411e-05,-2.04226e-05,-1.52322e-05,0,0,0,0,0,0,9147.55,-1063.77,3542.48,-0.0816372,0.292407,-0.414311,0,0,0,0,0,0,0,0,0
399,8,9564.15,-2013.87,-161.777,0.926193,1.04168,-0.771474,1.8667e-05,-2.04054e-05,-1.52839e-05,0,0,0,0,0,0,9106.87,-1094.02,3503.85,-0.0385629,0.458217,-0.519237,0,0,0,0,0,0,0,0,0
399,9,9570,-2001.82,-156.969,0.804312,1.09173,-0.725851,1.86928e-05,-2.03881e-05,-1.53357e-05,0,0,0,0,0,0,9119.49,-1114.54,3522.3,0.060856,0.378624,-0.380626,0,0,0,0,0,0,0,0,0
399,10,9569.66,-1995.93,-159.957,0.711324,1.10787,-0.635208,1.87187e-05,-2.03709e-05,-1.53874e-05,0,0,0,0,0,0,9123.34,-1119.75,3542.21,0.151419,0.371958,-0.254998,0,0,0,0,0,0,0,0,0
399,11,9547.64,-2011.6,-190.236,0.719464,1.0053,-0.386992,1.87445e-05,-2.03536e-05,-1.54391e-05,0,0,0,0,0,0,9096.48,-1071.39,3567.2,0.210987,0.620537,-0.174815,0,0,0,0,0,0,0,0,0
399,12,9551.82,-2015.24,-200.674,0.753092,0.953584,-0.300192,1.87704e-05,-2.03364e-05,-1.54908e-05,0,0,0,0,0,0,9078.3,-1052.74,3570.14,0.234839,0.706272,-0.234996,0,0,0,0,0,0,0,0,0
399,13,9588.76,-2003.83,-186.312,0.818581,0.965435,-0.415162,1.87963e-05,-2.03192e-05,-1.55425e-05,0,0,0,0,0,0,9070.96,-1071.23,3545.53,0.214046,0.588453,-0.470634,0,0,0,0,0,0,0,0,0
399,14,9607.8,-2002.07,-189.674,0.824835,1.15898,-0.591149,1.88221e-05,-2.03019e-05,-1.55943e-05,0,0,0,0,0,0,9072.77,-1079.41,3518.23,0.129447,0.530756,-0.523386,0,0,0,0,0,0,0,0,0
399,15,9617.9,-2005.12,-201.899,0.801471,1.44336,-0.797644,1.8848e-05,-2.02847e-05,-1.5646e-05,0,0,0,0,0,0,9079.16,-1082.45,3489.59,0.0129447,0.503119,-0.484694,0,0,0,0,0,0,0,0,0
399,16,9643.94,-1997,-184.549,0.767706,1.24497,-0.78071,1.88738e-05,-2.02674e-05,-1.56977e-05,0,0,0,0,0,0,9113.1,-1092.36,3512.11,0.0104115,0.403299,-0.337658,0,0,0,0,0,0,0,0,0
399,17,9666.54,-1982.76,-168.782,0.73264,1.01982,-0.743923,1.89024e-05,-2.02466e-05,-1.57476e-05,0,0,0,0,0,0,9142.05,-1099.08,3538.1,0.0278364,0.328277,-0.211564,0,0,0,0,0,0,0,0,0
399,18,9645.56,-1930.76,-195.258,0.697574,1.06337,-0.771739,1.89523e-05,-2.01973e-05,-1.57833e-05,0,0,0,0,0,0,9103.59,-1073.54,3540.72,0.0909566,0.523823,-0.361349,0,0,0,0,0,0,0,0,0
399,19,9629.44,-1903.08,-216.884,0.684769,1.07126,-0.75745,1.90028e-05,-2.01472e-05,-1.58186e-05,0,0,0,0,0,0,9078.92,-1055.89,3548.47,0.129386,0.674332,-0.394858,0,0,0,0,0,0,0,0,0
400,0,9623.02,-1924.03,-228.811,0.716486,1.00783,-0.658949,1.90546e-05,-2.00954e-05,-1.5853e-05,0,0,0,0,0,0,9081.82,-1054.03,3566.46,0.118436,0.734766,-0.195812,0,0,0,0,0,0,0,0,0
